SourceRow,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineAmount,Year,Month,HasCustomerID,TransactionType,ItemType
179853,552290,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-05-08 13:32:00,0.85,16007,United Kingdom,0.85,2011,2011-05,True,Sale,Merchandise
180267,552311,22295,HEART FILIGREE DOVE LARGE,24,2011-05-08 15:22:00,1.65,15312,United Kingdom,39.599999999999994,2011,2011-05,True,Sale,Merchandise
181463,552469,22817,CARD SUKI BIRTHDAY,12,2011-05-09 15:34:00,0.42,12867,United Kingdom,5.04,2011,2011-05,True,Sale,Merchandise
181722,552508,37342,POLKADOT COFFEE CUP & SAUCER PINK,6,2011-05-09 16:27:00,2.46,,United Kingdom,14.76,2011,2011-05,False,Sale,Merchandise
182517,C552552,22219,LOVEBIRD HANGING DECORATION WHITE,-12,2011-05-10 10:51:00,0.85,16525,United Kingdom,-10.2,2011,2011-05,True,Cancellation,Merchandise
182833,552576,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-10 12:26:00,2.08,13242,United Kingdom,20.8,2011,2011-05,True,Sale,Merchandise
183232,552654,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-05-10 14:20:00,2.95,15756,United Kingdom,2.95,2011,2011-05,True,Sale,Merchandise
183394,552659,47559B,TEA TIME OVEN GLOVE,1,2011-05-10 15:03:00,3.29,,United Kingdom,3.29,2011,2011-05,False,Sale,Merchandise
183430,552659,21668,RED STRIPE CERAMIC DRAWER KNOB,16,2011-05-10 15:03:00,2.46,,United Kingdom,39.36,2011,2011-05,False,Sale,Merchandise
183640,552665,21931,JUMBO STORAGE BAG SUKI,4,2011-05-10 15:05:00,4.13,,United Kingdom,16.52,2011,2011-05,False,Sale,Merchandise
184461,552690,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,2,2011-05-10 15:10:00,9.95,16676,United Kingdom,19.9,2011,2011-05,True,Sale,Merchandise
184539,552695,21705,BAG 500g SWIRLY MARBLES,12,2011-05-10 15:31:00,1.65,16320,Unspecified,19.799999999999997,2011,2011-05,True,Sale,Merchandise
186122,552851,84879,ASSORTED COLOUR BIRD ORNAMENT,120,2011-05-11 15:07:00,1.69,12731,France,202.79999999999998,2011,2011-05,True,Sale,Merchandise
186561,552869,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-12 08:41:00,2.55,15106,United Kingdom,15.299999999999999,2011,2011-05,True,Sale,Merchandise
187219,552954,22585,PACK OF 6 BIRDY GIFT TAGS,6,2011-05-12 12:30:00,1.25,14064,United Kingdom,7.5,2011,2011-05,True,Sale,Merchandise
187226,552955,22088,PAPER BUNTING COLOURED LACE,4,2011-05-12 12:30:00,2.95,13113,United Kingdom,11.8,2011,2011-05,True,Sale,Merchandise
187981,553013,22191,IVORY DINER WALL CLOCK,1,2011-05-12 18:19:00,16.63,,United Kingdom,16.63,2011,2011-05,False,Sale,Merchandise
188368,553035,22854,CREAM SWEETHEART EGG HOLDER,1,2011-05-12 20:13:00,4.95,17337,United Kingdom,4.95,2011,2011-05,True,Sale,Merchandise
188432,553035,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-05-12 20:13:00,2.55,17337,United Kingdom,5.1,2011,2011-05,True,Sale,Merchandise
189733,553162,85131D,BEADED CRYSTAL HEART PINK ON STICK,4,2011-05-13 15:53:00,0.83,,United Kingdom,3.32,2011,2011-05,False,Sale,Merchandise
190325,553189,21360,JOY LARGE WOOD LETTERS,1,2011-05-15 13:14:00,3.95,15033,United Kingdom,3.95,2011,2011-05,True,Sale,Merchandise
190395,553190,22297,HEART IVORY TRELLIS SMALL,3,2011-05-15 13:14:00,1.25,15164,United Kingdom,3.75,2011,2011-05,True,Sale,Merchandise
190447,553194,47594A,CAROUSEL DESIGN WASHBAG,3,2011-05-15 13:37:00,1.95,16283,United Kingdom,5.85,2011,2011-05,True,Sale,Merchandise
190979,553225,23156,SET OF 5 MINI GROCERY MAGNETS,12,2011-05-16 10:41:00,2.08,16912,United Kingdom,24.96,2011,2011-05,True,Sale,Merchandise
192311,553402,22440,BALLOON WATER BOMB PACK OF 35,2,2011-05-16 17:13:00,0.42,17898,United Kingdom,0.84,2011,2011-05,True,Sale,Merchandise
192925,553489,23231,WRAP DOILEY DESIGN,25,2011-05-17 12:43:00,0.42,15730,United Kingdom,10.5,2011,2011-05,True,Sale,Merchandise
193448,C553530,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-1,2011-05-17 15:08:00,3.81,13777,United Kingdom,-3.81,2011,2011-05,True,Cancellation,Merchandise
194147,553552,22386,JUMBO BAG PINK POLKADOT,10,2011-05-17 16:23:00,2.08,17702,United Kingdom,20.8,2011,2011-05,True,Sale,Merchandise
194395,553576,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-05-18 10:29:00,1.79,14282,United Kingdom,179.0,2011,2011-05,True,Sale,Merchandise
194616,553658,21770,OPEN CLOSED METAL SIGN,2,2011-05-18 11:42:00,4.95,16818,United Kingdom,9.9,2011,2011-05,True,Sale,Merchandise
194680,553661,23175,REGENCY MILK JUG PINK,28,2011-05-18 11:59:00,2.75,13572,United Kingdom,77.0,2011,2011-05,True,Sale,Merchandise
194970,553684,23170,REGENCY TEA PLATE ROSES,24,2011-05-18 13:55:00,1.65,16389,United Kingdom,39.599999999999994,2011,2011-05,True,Sale,Merchandise
195541,553721,22727,ALARM CLOCK BAKELIKE RED,6,2011-05-18 16:37:00,3.75,16570,United Kingdom,22.5,2011,2011-05,True,Sale,Merchandise
195982,553766,22840,ROUND CAKE TIN VINTAGE RED,1,2011-05-19 10:44:00,15.79,,United Kingdom,15.79,2011,2011-05,False,Sale,Merchandise
195987,553766,47566B,TEA TIME PARTY BUNTING,4,2011-05-19 10:44:00,8.29,,United Kingdom,33.16,2011,2011-05,False,Sale,Merchandise
196965,553879,22652,TRAVEL SEWING KIT,10,2011-05-19 15:15:00,1.65,15791,United Kingdom,16.5,2011,2011-05,True,Sale,Merchandise
197695,553928,21731,RED TOADSTOOL LED NIGHT LIGHT,72,2011-05-20 10:02:00,1.45,12931,United Kingdom,104.39999999999999,2011,2011-05,True,Sale,Merchandise
198089,554009,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-05-20 12:38:00,1.25,12935,United Kingdom,15.0,2011,2011-05,True,Sale,Merchandise
198360,554033,20728,LUNCH BAG CARS BLUE,20,2011-05-20 14:06:00,1.65,16187,United Kingdom,33.0,2011,2011-05,True,Sale,Merchandise
198771,554067,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,2011-05-22 10:47:00,3.25,18150,United Kingdom,19.5,2011,2011-05,True,Sale,Merchandise
198845,554070,21755,LOVE BUILDING BLOCK WORD,4,2011-05-22 11:06:00,5.95,13555,United Kingdom,23.8,2011,2011-05,True,Sale,Merchandise
199045,554080,23301,GARDENERS KNEELING PAD KEEP CALM,1,2011-05-22 11:42:00,1.65,16931,United Kingdom,1.65,2011,2011-05,True,Sale,Merchandise
199128,554084,22470,HEART OF WICKER LARGE,6,2011-05-22 11:52:00,2.95,12909,United Kingdom,17.700000000000003,2011,2011-05,True,Sale,Merchandise
199724,C554100,22858,EASTER TIN KEEPSAKE,-1,2011-05-22 13:27:00,1.65,15555,United Kingdom,-1.65,2011,2011-05,True,Cancellation,Merchandise
200048,554112,90013C,GREEN VINTAGE EARRINGS,2,2011-05-22 14:44:00,3.75,17611,United Kingdom,7.5,2011,2011-05,True,Sale,Merchandise
200209,554117,21787,RAIN PONCHO RETROSPOT,24,2011-05-22 15:12:00,0.85,13758,United Kingdom,20.4,2011,2011-05,True,Sale,Merchandise
201083,554268,22427,ENAMEL FLOWER JUG CREAM,1,2011-05-23 12:59:00,5.95,15311,United Kingdom,5.95,2011,2011-05,True,Sale,Merchandise
202479,554421,23163,REGENCY SUGAR TONGS,8,2011-05-24 12:12:00,2.49,18202,United Kingdom,19.92,2011,2011-05,True,Sale,Merchandise
202560,554483,22090,PAPER BUNTING RETROSPOT,12,2011-05-24 12:57:00,2.95,13771,United Kingdom,35.400000000000006,2011,2011-05,True,Sale,Merchandise
202618,554489,21890,S/6 WOODEN SKITTLES IN COTTON BAG,12,2011-05-24 13:46:00,3.25,17272,United Kingdom,39.0,2011,2011-05,True,Sale,Merchandise
203416,554514,82567,"AIRLINE LOUNGE,METAL SIGN",4,2011-05-24 15:58:00,1.63,,United Kingdom,6.52,2011,2011-05,False,Sale,Merchandise
203996,554617,20725,LUNCH BAG RED RETROSPOT,1,2011-05-25 11:21:00,1.65,14593,United Kingdom,1.65,2011,2011-05,True,Sale,Merchandise
204688,C554685,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-05-25 16:30:00,3.25,16161,United Kingdom,-3.25,2011,2011-05,True,Cancellation,Merchandise
206119,C554867,21896,POTTING SHED TWINE,-2,2011-05-27 10:48:00,2.1,13050,United Kingdom,-4.2,2011,2011-05,True,Cancellation,Merchandise
206316,554929,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-05-27 13:16:00,0.85,13018,United Kingdom,10.2,2011,2011-05,True,Sale,Merchandise
206538,554941,85054,FRENCH ENAMEL POT W LID,1,2011-05-27 13:53:00,2.95,16016,United Kingdom,2.95,2011,2011-05,True,Sale,Merchandise
207282,554981,21931,JUMBO STORAGE BAG SUKI,5,2011-05-29 12:06:00,2.08,17613,United Kingdom,10.4,2011,2011-05,True,Sale,Merchandise
208015,555076,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-05-31 12:11:00,2.89,13900,United Kingdom,23.12,2011,2011-05,True,Sale,Merchandise
208580,555124,22629,SPACEBOY LUNCH BOX,2,2011-05-31 15:26:00,1.95,18204,United Kingdom,3.9,2011,2011-05,True,Sale,Merchandise
209576,555250,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-06-01 14:58:00,2.1,,United Kingdom,2.1,2011,2011-06,False,Sale,Merchandise
209688,555263,15034,PAPER POCKET TRAVELING FAN,24,2011-06-01 15:47:00,0.14,15192,United Kingdom,3.3600000000000003,2011,2011-06,True,Sale,Merchandise
209785,555275,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-06-01 17:18:00,4.13,,United Kingdom,4.13,2011,2011-06,False,Sale,Merchandise
210300,555277,DOT,DOTCOM POSTAGE,1,2011-06-01 17:30:00,124.87,,United Kingdom,124.87,2011,2011-06,False,Sale,Postage
210564,555284,23161,REGENCY CAKE FORK,12,2011-06-02 09:37:00,1.04,14298,United Kingdom,12.48,2011,2011-06,True,Sale,Merchandise
211451,555383,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,2011-06-02 15:13:00,2.08,12517,Germany,4.16,2011,2011-06,True,Sale,Merchandise
212267,555422,23108,SET OF 10 LED DOLLY LIGHTS,4,2011-06-03 10:37:00,6.25,12779,Poland,25.0,2011,2011-06,True,Sale,Merchandise
212970,555515,22429,ENAMEL MEASURING JUG CREAM,4,2011-06-05 10:47:00,4.25,17690,United Kingdom,17.0,2011,2011-06,True,Sale,Merchandise
213445,555540,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-06-05 12:48:00,8.5,13668,United Kingdom,8.5,2011,2011-06,True,Sale,Merchandise
214405,555573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-05 15:46:00,2.95,15349,United Kingdom,2.95,2011,2011-06,True,Sale,Merchandise
215101,555647,22840,ROUND CAKE TIN VINTAGE RED,2,2011-06-06 13:43:00,7.95,12957,United Kingdom,15.9,2011,2011-06,True,Sale,Merchandise
215225,555650,23194,GYMKHANNA TREASURE BOOK BOX,8,2011-06-06 13:48:00,2.25,14156,EIRE,18.0,2011,2011-06,True,Sale,Merchandise
216064,555815,22469,HEART OF WICKER SMALL,12,2011-06-07 11:47:00,1.65,13089,United Kingdom,19.799999999999997,2011,2011-06,True,Sale,Merchandise
216371,555844,37413,ICON MUG REVOLUTIONARY,6,2011-06-07 13:10:00,0.39,14711,United Kingdom,2.34,2011,2011-06,True,Sale,Merchandise
216425,555845,10133,COLOURING PENCILS BROWN TUBE,30,2011-06-07 13:19:00,0.42,17015,United Kingdom,12.6,2011,2011-06,True,Sale,Merchandise
217099,C555885,22978,PANTRY ROLLING PIN,-1,2011-06-07 15:50:00,3.75,14842,United Kingdom,-3.75,2011,2011-06,True,Cancellation,Merchandise
217614,555925,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2011-06-07 17:13:00,24.96,,United Kingdom,24.96,2011,2011-06,False,Sale,Merchandise
218861,556073,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-06-08 15:05:00,4.65,16358,United Kingdom,18.6,2011,2011-06,True,Sale,Merchandise
219768,556108,20707,CRAZY DAISY HEART DECORATION,4,2011-06-08 17:59:00,0.83,,United Kingdom,3.32,2011,2011-06,False,Sale,Merchandise
220237,556128,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-06-09 10:31:00,1.65,13038,United Kingdom,19.799999999999997,2011,2011-06,True,Sale,Merchandise
220292,556181,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,2011-06-09 11:32:00,1.25,15407,United Kingdom,15.0,2011,2011-06,True,Sale,Merchandise
220333,556183,21114,LAVENDER SCENTED FABRIC HEART,10,2011-06-09 11:37:00,1.25,13134,United Kingdom,12.5,2011,2011-06,True,Sale,Merchandise
220612,556203,22492,MINI PAINT SET VINTAGE,108,2011-06-09 13:09:00,0.65,12399,Belgium,70.2,2011,2011-06,True,Sale,Merchandise
221082,556237,90003E,GREEN PAIR HEART HAIR SLIDES,1,2011-06-09 15:34:00,3.73,,United Kingdom,3.73,2011,2011-06,False,Sale,Merchandise
221145,556241,79144B,PAINTED LIGHTBULB STAR+ MOON,6,2011-06-09 16:04:00,0.42,12597,Spain,2.52,2011,2011-06,True,Sale,Merchandise
221232,556243,21829,DINOSAUR KEYRINGS ASSORTED,12,2011-06-09 16:07:00,0.42,,United Kingdom,5.04,2011,2011-06,False,Sale,Merchandise
221616,556259,22699,ROSES REGENCY TEACUP AND SAUCER,6,2011-06-09 17:53:00,2.95,12721,France,17.700000000000003,2011,2011-06,True,Sale,Merchandise
221906,556290,21172,PARTY METAL SIGN,12,2011-06-10 09:23:00,1.45,17088,United Kingdom,17.4,2011,2011-06,True,Sale,Merchandise
222325,556416,22584,PACK OF 6 PANNETONE GIFT BOXES,3,2011-06-10 12:19:00,2.55,15527,United Kingdom,7.6499999999999995,2011,2011-06,True,Sale,Merchandise
223076,556473,21982,PACK OF 12 SUKI TISSUES,6,2011-06-12 12:00:00,0.29,17265,United Kingdom,1.7399999999999998,2011,2011-06,True,Sale,Merchandise
224423,556526,23256,CHILDRENS CUTLERY SPACEBOY,8,2011-06-13 11:33:00,4.15,12732,France,33.2,2011,2011-06,True,Sale,Merchandise
226377,556792,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-06-14 13:52:00,0.42,17043,United Kingdom,5.04,2011,2011-06,True,Sale,Merchandise
226863,556813,22768,FAMILY PHOTO FRAME CORNICE,1,2011-06-14 17:28:00,19.96,,United Kingdom,19.96,2011,2011-06,False,Sale,Merchandise
227548,556882,22435,SET OF 9 HEART SHAPED BALLOONS,5,2011-06-15 12:21:00,1.25,14395,United Kingdom,6.25,2011,2011-06,True,Sale,Merchandise
228714,556942,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2011-06-15 16:42:00,1.65,14222,United Kingdom,19.799999999999997,2011,2011-06,True,Sale,Merchandise
229490,557057,23245,SET OF 3 REGENCY CAKE TINS,8,2011-06-16 14:46:00,4.95,16843,United Kingdom,39.6,2011,2011-06,True,Sale,Merchandise
230544,557153,23244,ROUND STORAGE TIN VINTAGE LEAF,2,2011-06-17 11:07:00,1.95,13735,United Kingdom,3.9,2011,2011-06,True,Sale,Merchandise
231366,557263,23209,LUNCH BAG DOILEY PATTERN,100,2011-06-19 11:08:00,1.45,14646,Netherlands,145.0,2011,2011-06,True,Sale,Merchandise
231603,557274,22193,RED DINER WALL CLOCK,2,2011-06-19 11:44:00,8.5,14004,United Kingdom,17.0,2011,2011-06,True,Sale,Merchandise
231876,557287,23245,SET OF 3 REGENCY CAKE TINS,6,2011-06-19 12:47:00,4.95,18109,United Kingdom,29.700000000000003,2011,2011-06,True,Sale,Merchandise
234573,557570,22464,HANGING METAL HEART LANTERN,6,2011-06-21 10:48:00,1.65,15998,United Kingdom,9.899999999999999,2011,2011-06,True,Sale,Merchandise
235220,557630,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-06-21 14:53:00,2.55,13178,United Kingdom,15.299999999999999,2011,2011-06,True,Sale,Merchandise
235265,557633,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-06-21 15:13:00,7.95,13750,United Kingdom,15.9,2011,2011-06,True,Sale,Merchandise
236457,557758,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,2011-06-22 13:28:00,1.65,17585,United Kingdom,1.65,2011,2011-06,True,Sale,Merchandise
236900,557789,21246,RED RETROSPOT BIG BOWL,6,2011-06-22 16:32:00,4.95,12379,Belgium,29.700000000000003,2011,2011-06,True,Sale,Merchandise
237272,557850,21936,RED RETROSPOT PICNIC BAG,5,2011-06-23 10:56:00,2.95,12720,Germany,14.75,2011,2011-06,True,Sale,Merchandise
237346,557854,22815,CARD PSYCHEDELIC APPLES,12,2011-06-23 11:38:00,0.42,13268,United Kingdom,5.04,2011,2011-06,True,Sale,Merchandise
238722,557954,84997B,CHILDRENS CUTLERY RETROSPOT RED,2,2011-06-23 18:44:00,4.15,15023,United Kingdom,8.3,2011,2011-06,True,Sale,Merchandise
240299,558096,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-06-26 13:24:00,2.95,15532,United Kingdom,2.95,2011,2011-06,True,Sale,Merchandise
242572,558358,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-06-28 15:05:00,1.95,17965,United Kingdom,1.95,2011,2011-06,True,Sale,Merchandise
243231,558437,21372,MIRRORED WALL ART TABLE LAMP,5,2011-06-29 12:46:00,0.75,17799,United Kingdom,3.75,2011,2011-06,True,Sale,Merchandise
243326,C558444,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-06-29 13:29:00,5.95,15311,United Kingdom,-5.95,2011,2011-06,True,Cancellation,Merchandise
244187,558475,22037,ROBOT BIRTHDAY CARD,1,2011-06-29 15:58:00,0.83,,United Kingdom,0.83,2011,2011-06,False,Sale,Merchandise
244750,558540,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-06-30 12:15:00,0.85,17706,United Kingdom,17.0,2011,2011-06,True,Sale,Merchandise
244751,558540,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-06-30 12:15:00,9.95,17706,United Kingdom,19.9,2011,2011-06,True,Sale,Merchandise
245941,558639,20725,LUNCH BAG RED RETROSPOT,20,2011-07-01 08:55:00,1.65,13492,Switzerland,33.0,2011,2011-07,True,Sale,Merchandise
247058,558752,23200,JUMBO BAG PEARS,6,2011-07-03 11:40:00,2.08,16931,United Kingdom,12.48,2011,2011-07,True,Sale,Merchandise
248414,558814,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-07-04 11:47:00,1.65,14049,United Kingdom,1.65,2011,2011-07,True,Sale,Merchandise
249792,558916,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,24,2011-07-05 09:33:00,3.81,16985,United Kingdom,91.44,2011,2011-07,True,Sale,Merchandise
249939,558964,23226,FILIGREE HEART DAISY WHITE,24,2011-07-05 10:58:00,1.25,14235,United Kingdom,30.0,2011,2011-07,True,Sale,Merchandise
250294,559016,22423,REGENCY CAKESTAND 3 TIER,8,2011-07-05 13:01:00,12.75,14051,United Kingdom,102.0,2011,2011-07,True,Sale,Merchandise
250326,559018,20793,BLUE TILED TRAY,1,2011-07-05 13:07:00,6.75,18203,United Kingdom,6.75,2011,2011-07,True,Sale,Merchandise
251545,559055,22322,BIRD DECORATION GREEN POLKADOT,1,2011-07-05 17:09:00,0.83,,United Kingdom,0.83,2011,2011-07,False,Sale,Merchandise
251665,559055,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-07-05 17:09:00,1.63,,United Kingdom,1.63,2011,2011-07,False,Sale,Merchandise
253574,559163,22814,CARD PARTY GAMES,2,2011-07-06 16:33:00,0.42,,United Kingdom,0.84,2011,2011-07,False,Sale,Merchandise
253646,559163,82567,"AIRLINE LOUNGE,METAL SIGN",2,2011-07-06 16:33:00,1.63,,United Kingdom,3.26,2011,2011-07,False,Sale,Merchandise
254264,C559303,22367,CHILDRENS APRON SPACEBOY DESIGN,-2,2011-07-07 12:49:00,1.95,13510,United Kingdom,-3.9,2011,2011-07,True,Cancellation,Merchandise
254305,559307,23199,JUMBO BAG APPLES,3,2011-07-07 13:02:00,2.08,15356,United Kingdom,6.24,2011,2011-07,True,Sale,Merchandise
255421,559342,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,12,2011-07-07 16:59:00,1.65,14493,United Kingdom,19.799999999999997,2011,2011-07,True,Sale,Merchandise
256603,559499,22174,PHOTO CUBE,3,2011-07-08 14:22:00,4.13,,United Kingdom,12.39,2011,2011-07,False,Sale,Merchandise
256618,559499,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,11,2011-07-08 14:22:00,4.13,,United Kingdom,45.43,2011,2011-07,False,Sale,Merchandise
257518,559535,79321,CHILLI LIGHTS,1,2011-07-10 12:16:00,5.75,17841,United Kingdom,5.75,2011,2011-07,True,Sale,Merchandise
258112,559552,85024B,EAU DE NILE JEWELLED PHOTOFRAME,1,2011-07-10 16:29:00,1.65,16014,United Kingdom,1.65,2011,2011-07,True,Sale,Merchandise
258245,559557,23174,REGENCY SUGAR BOWL GREEN,4,2011-07-11 10:33:00,4.15,17444,Canada,16.6,2011,2011-07,True,Sale,Merchandise
258696,559668,20992,JAZZ HEARTS PURSE NOTEBOOK,24,2011-07-11 13:40:00,0.39,13394,United Kingdom,9.36,2011,2011-07,True,Sale,Merchandise
259267,559693,21578,WOODLAND DESIGN  COTTON TOTE BAG,3,2011-07-11 16:21:00,1.63,,United Kingdom,4.89,2011,2011-07,False,Sale,Merchandise
259304,559693,21931,JUMBO STORAGE BAG SUKI,1,2011-07-11 16:21:00,4.13,,United Kingdom,4.13,2011,2011-07,False,Sale,Merchandise
259331,559693,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-07-11 16:21:00,4.13,,United Kingdom,4.13,2011,2011-07,False,Sale,Merchandise
260219,559804,22797,CHEST OF DRAWERS GINGHAM HEART,1,2011-07-12 14:17:00,16.95,17405,United Kingdom,16.95,2011,2011-07,True,Sale,Merchandise
260416,559811,22041,"RECORD FRAME 7"" SINGLE SIZE",12,2011-07-12 15:22:00,2.55,13269,United Kingdom,30.599999999999998,2011,2011-07,True,Sale,Merchandise
261430,559862,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-07-13 10:30:00,0.85,12782,Portugal,17.0,2011,2011-07,True,Sale,Merchandise
261442,559863,22435,SET OF 9 HEART SHAPED BALLOONS,4,2011-07-13 10:33:00,1.25,15039,United Kingdom,5.0,2011,2011-07,True,Sale,Merchandise
261769,559887,22116,METAL SIGN HIS DINNER IS SERVED,3,2011-07-13 11:44:00,0.79,13263,United Kingdom,2.37,2011,2011-07,True,Sale,Merchandise
261925,559894,22093,MOTORING TISSUE BOX,2,2011-07-13 12:06:00,0.39,14159,United Kingdom,0.78,2011,2011-07,True,Sale,Merchandise
262024,559896,22303,COFFEE MUG APPLES DESIGN,6,2011-07-13 12:15:00,2.55,15530,United Kingdom,15.299999999999999,2011,2011-07,True,Sale,Merchandise
262814,559923,21206,STRAWBERRY HONEYCOMB  GARLAND,3,2011-07-13 16:07:00,1.63,,United Kingdom,4.89,2011,2011-07,False,Sale,Merchandise
263241,C559952,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,2011-07-14 10:57:00,1.49,17696,United Kingdom,-1.49,2011,2011-07,True,Cancellation,Merchandise
264696,560108,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-07-15 08:59:00,5.45,16979,United Kingdom,16.35,2011,2011-07,True,Sale,Merchandise
264915,560145,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-07-15 11:04:00,3.95,13381,United Kingdom,15.8,2011,2011-07,True,Sale,Merchandise
265916,560234,22383,LUNCH BAG SUKI DESIGN,40,2011-07-17 11:21:00,1.65,16180,United Kingdom,66.0,2011,2011-07,True,Sale,Merchandise
266068,560240,21713,CITRONELLA CANDLE FLOWERPOT,4,2011-07-17 11:59:00,2.1,15716,United Kingdom,8.4,2011,2011-07,True,Sale,Merchandise
268406,560415,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-07-18 14:36:00,1.25,15152,United Kingdom,20.0,2011,2011-07,True,Sale,Merchandise
268547,560433,22378,WALL TIDY RETROSPOT,1,2011-07-18 15:49:00,1.63,,United Kingdom,1.63,2011,2011-07,False,Sale,Merchandise
268700,560433,21086,SET/6 RED SPOTTY PAPER CUPS,2,2011-07-18 15:49:00,1.63,,United Kingdom,3.26,2011,2011-07,False,Sale,Merchandise
268780,560434,21328,BALLOONS  WRITING SET,43,2011-07-18 15:56:00,0.83,,United Kingdom,35.69,2011,2011-07,False,Sale,Merchandise
269054,560434,84748,FOLK FELT HANGING MULTICOL GARLAND,1,2011-07-18 15:56:00,2.46,,United Kingdom,2.46,2011,2011-07,False,Sale,Merchandise
269453,560451,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-07-19 09:50:00,0.83,14911,EIRE,13.28,2011,2011-07,True,Sale,Merchandise
270078,C560540,23207,LUNCH BAG ALPHABET DESIGN,-1,2011-07-19 12:26:00,1.65,12415,Australia,-1.65,2011,2011-07,True,Cancellation,Merchandise
270240,560554,47566B,TEA TIME PARTY BUNTING,9,2011-07-19 13:01:00,4.95,16232,United Kingdom,44.550000000000004,2011,2011-07,True,Sale,Merchandise
270597,560577,21165,BEWARE OF THE CAT METAL SIGN,12,2011-07-19 15:07:00,1.69,18223,United Kingdom,20.28,2011,2011-07,True,Sale,Merchandise
270695,560580,23200,JUMBO BAG PEARS,50,2011-07-19 15:23:00,1.79,14088,United Kingdom,89.5,2011,2011-07,True,Sale,Merchandise
271940,560724,21213,PACK OF 72 SKULL CAKE CASES,24,2011-07-20 13:55:00,0.55,16186,United Kingdom,13.200000000000001,2011,2011-07,True,Sale,Merchandise
272313,560772,21975,PACK OF 60 DINOSAUR CAKE CASES,11,2011-07-20 16:12:00,0.55,,United Kingdom,6.050000000000001,2011,2011-07,False,Sale,Merchandise
272415,560772,22610,PENS ASSORTED FUNNY FACE,12,2011-07-20 16:12:00,0.42,,United Kingdom,5.04,2011,2011-07,False,Sale,Merchandise
273124,560780,22077,6 RIBBONS RUSTIC CHARM,1,2011-07-21 09:31:00,4.13,,United Kingdom,4.13,2011,2011-07,False,Sale,Merchandise
273184,560782,23173,REGENCY TEAPOT ROSES,2,2011-07-21 10:10:00,9.95,14769,United Kingdom,19.9,2011,2011-07,True,Sale,Merchandise
273229,560783,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,2011-07-21 10:24:00,1.45,15108,European Community,17.4,2011,2011-07,True,Sale,Merchandise
273365,560828,16161G,WRAP BAD HAIR DAY,50,2011-07-21 11:55:00,0.1,14298,United Kingdom,5.0,2011,2011-07,True,Sale,Merchandise
276286,561037,23287,RED VINTAGE SPOT BEAKER,8,2011-07-24 11:55:00,0.85,12472,Germany,6.8,2011,2011-07,True,Sale,Merchandise
276728,561073,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-07-24 15:46:00,0.72,13408,United Kingdom,69.12,2011,2011-07,True,Sale,Merchandise
